Countrycode,City,Type,Quarter,Variable,Value,Note
840,Seattle,Tram,2Q2019,Pass,473.637,King County Department of Metro Transit (KCM)
840,Seattle,Tram,3Q2019,Pass,494.933,King County Department of Metro Transit (KCM)
840,Seattle,Tram,4Q2019,Pass,460.071,King County Department of Metro Transit (KCM)
840,Seattle,Tram,1Q2020,Pass,382.812,King County Department of Metro Transit (KCM)
840,Seattle,Tram,2Q2020,Pass,99.812,King County Department of Metro Transit (KCM)
840,Seattle,Tram,3Q2020,Pass,124.062,King County Department of Metro Transit (KCM)
840,Seattle,Tram,4Q2020,Pass,142.757,King County Department of Metro Transit (KCM)
840,Seattle,Tram,1Q2021,Pass,151.258,King County Department of Metro Transit (KCM)
840,Seattle,Tram,2Q2021,Pass,176.752,King County Department of Metro Transit (KCM)
840,Seattle,Tram,3Q2021,Pass,234.36,King County Department of Metro Transit (KCM)
840,Seattle,Tram,1Q2019,PKM,761.4721189,King County Department of Metro Transit (KCM)
840,Seattle,Tram,2Q2019,PKM,829.5490238,King County Department of Metro Transit (KCM)
840,Seattle,Tram,3Q2019,PKM,866.8477906,King County Department of Metro Transit (KCM)
840,Seattle,Tram,4Q2019,PKM,805.7889247,King County Department of Metro Transit (KCM)
840,Seattle,Tram,1Q2020,PKM,766.7049194,King County Department of Metro Transit (KCM)
840,Seattle,Tram,2Q2020,PKM,199.9058322,King County Department of Metro Transit (KCM)
840,Seattle,Tram,3Q2020,PKM,248.4743052,King County Department of Metro Transit (KCM)
840,Seattle,Tram,4Q2020,PKM,285.9170929,King County Department of Metro Transit (KCM)
840,Seattle,Tram,1Q2021,PKM,302.9430966,King County Department of Metro Transit (KCM)
840,Seattle,Tram,2Q2021,PKM,354.0030822,King County Department of Metro Transit (KCM)
840,Seattle,Tram,3Q2021,PKM,469.3817459,King County Department of Metro Transit (KCM)
840,St. Louis,Light rail,1Q2019,Pass,2986.04,Bi-State Development Agency of the Missouri-Illinois Metropolitan District (METRO)
840,St. Louis,Light rail,2Q2019,Pass,3528.082,Bi-State Development Agency of the Missouri-Illinois Metropolitan District (METRO)
840,St. Louis,Light rail,3Q2019,Pass,3469.726,Bi-State Development Agency of the Missouri-Illinois Metropolitan District (METRO)
840,St. Louis,Light rail,4Q2019,Pass,3103.824,Bi-State Development Agency of the Missouri-Illinois Metropolitan District (METRO)
840,St. Louis,Light rail,1Q2020,Pass,2714.743,Bi-State Development Agency of the Missouri-Illinois Metropolitan District (METRO)
840,St. Louis,Light rail,2Q2020,Pass,1221.886,Bi-State Development Agency of the Missouri-Illinois Metropolitan District (METRO)
840,St. Louis,Light rail,3Q2020,Pass,1435.421,Bi-State Development Agency of the Missouri-Illinois Metropolitan District (METRO)
840,St. Louis,Light rail,4Q2020,Pass,1374.195,Bi-State Development Agency of the Missouri-Illinois Metropolitan District (METRO)
840,St. Louis,Light rail,1Q2021,Pass,1220.884,Bi-State Development Agency of the Missouri-Illinois Metropolitan District (METRO)
840,St. Louis,Light rail,2Q2021,Pass,1441.585,Bi-State Development Agency of the Missouri-Illinois Metropolitan District (METRO)
840,St. Louis,Light rail,3Q2021,Pass,1650.324,Bi-State Development Agency of the Missouri-Illinois Metropolitan District (METRO)
840,St. Louis,Light rail,1Q2019,PKM,32547.05351,Bi-State Development Agency of the Missouri-Illinois Metropolitan District (METRO)
840,St. Louis,Light rail,2Q2019,PKM,38455.16927,Bi-State Development Agency of the Missouri-Illinois Metropolitan District (METRO)
840,St. Louis,Light rail,3Q2019,PKM,37819.10417,Bi-State Development Agency of the Missouri-Illinois Metropolitan District (METRO)
840,St. Louis,Light rail,4Q2019,PKM,33830.86825,Bi-State Development Agency of the Missouri-Illinois Metropolitan District (METRO)
840,St. Louis,Light rail,1Q2020,PKM,29486.00643,Bi-State Development Agency of the Missouri-Illinois Metropolitan District (METRO)
840,St. Louis,Light rail,2Q2020,PKM,13271.43617,Bi-State Development Agency of the Missouri-Illinois Metropolitan District (METRO)
840,St. Louis,Light rail,3Q2020,PKM,15590.73284,Bi-State Development Agency of the Missouri-Illinois Metropolitan District (METRO)
840,St. Louis,Light rail,4Q2020,PKM,14925.73058,Bi-State Development Agency of the Missouri-Illinois Metropolitan District (METRO)
840,St. Louis,Light rail,1Q2021,PKM,13260.55301,Bi-State Development Agency of the Missouri-Illinois Metropolitan District (METRO)
840,St. Louis,Light rail,2Q2021,PKM,15657.68273,Bi-State Development Agency of the Missouri-Illinois Metropolitan District (METRO)
840,St. Louis,Light rail,3Q2021,PKM,17924.88794,Bi-State Development Agency of the Missouri-Illinois Metropolitan District (METRO)
840,Staten Island,Metro,1Q2019,Pass,1938.6,Staten Island Rapid Transit Operating Authority (SIRTOA)
840,Staten Island,Metro,2Q2019,Pass,2039.323,Staten Island Rapid Transit Operating Authority (SIRTOA)
840,Staten Island,Metro,3Q2019,Pass,1814.82,Staten Island Rapid Transit Operating Authority (SIRTOA)
840,Staten Island,Metro,4Q2019,Pass,1939.106,Staten Island Rapid Transit Operating Authority (SIRTOA)
840,Staten Island,Metro,1Q2020,Pass,1594.617,Staten Island Rapid Transit Operating Authority (SIRTOA)
840,Staten Island,Metro,2Q2020,Pass,153.413,Staten Island Rapid Transit Operating Authority (SIRTOA)
840,Staten Island,Metro,3Q2020,Pass,370.432,Staten Island Rapid Transit Operating Authority (SIRTOA)
840,Staten Island,Metro,4Q2020,Pass,595.479,Staten Island Rapid Transit Operating Authority (SIRTOA)
840,Staten Island,Metro,1Q2021,Pass,480.852,Staten Island Rapid Transit Operating Authority (SIRTOA)
840,Staten Island,Metro,2Q2021,Pass,612.482,Staten Island Rapid Transit Operating Authority (SIRTOA)
840,Staten Island,Metro,3Q2021,Pass,724.362,Staten Island Rapid Transit Operating Authority (SIRTOA)
840,Staten Island,Metro,1Q2019,PKM,19458.29552,Staten Island Rapid Transit Operating Authority (SIRTOA)
840,Staten Island,Metro,2Q2019,PKM,20469.28175,Staten Island Rapid Transit Operating Authority (SIRTOA)
840,Staten Island,Metro,3Q2019,PKM,18215.87944,Staten Island Rapid Transit Operating Authority (SIRTOA)
840,Staten Island,Metro,4Q2019,PKM,19463.37439,Staten Island Rapid Transit Operating Authority (SIRTOA)
840,Staten Island,Metro,1Q2020,PKM,16005.63749,Staten Island Rapid Transit Operating Authority (SIRTOA)
840,Staten Island,Metro,2Q2020,PKM,1539.851177,Staten Island Rapid Transit Operating Authority (SIRTOA)
840,Staten Island,Metro,3Q2020,PKM,3718.134389,Staten Island Rapid Transit Operating Authority (SIRTOA)
840,Staten Island,Metro,4Q2020,PKM,5976.996988,Staten Island Rapid Transit Operating Authority (SIRTOA)
840,Staten Island,Metro,1Q2021,PKM,4826.452243,Staten Island Rapid Transit Operating Authority (SIRTOA)
840,Staten Island,Metro,2Q2021,PKM,6147.661074,Staten Island Rapid Transit Operating Authority (SIRTOA)
840,Staten Island,Metro,3Q2021,PKM,7270.633376,Staten Island Rapid Transit Operating Authority (SIRTOA)
840,Tacoma (Washington),Tram,1Q2019,Pass,228.474,Central Puget Sound Regional Transit Authority (Sound Transit) - Seattle Streetcar
840,Tacoma (Washington),Tram,2Q2019,Pass,241.353,Central Puget Sound Regional Transit Authority (Sound Transit) - Seattle Streetcar
840,Tacoma (Washington),Tram,3Q2019,Pass,212.257,Central Puget Sound Regional Transit Authority (Sound Transit) - Seattle Streetcar
840,Tacoma (Washington),Tram,4Q2019,Pass,254.873,Central Puget Sound Regional Transit Authority (Sound Transit) - Seattle Streetcar
840,Tacoma (Washington),Tram,1Q2020,Pass,213.129,Central Puget Sound Regional Transit Authority (Sound Transit) - Seattle Streetcar
840,Tacoma (Washington),Tram,2Q2020,Pass,69.579,Central Puget Sound Regional Transit Authority (Sound Transit) - Seattle Streetcar
840,Tacoma (Washington),Tram,3Q2020,Pass,78.799,Central Puget Sound Regional Transit Authority (Sound Transit) - Seattle Streetcar
840,Tacoma (Washington),Tram,4Q2020,Pass,77.764,Central Puget Sound Regional Transit Authority (Sound Transit) - Seattle Streetcar
840,Tacoma (Washington),Tram,1Q2021,Pass,77.43,Central Puget Sound Regional Transit Authority (Sound Transit) - Seattle Streetcar
840,Tacoma (Washington),Tram,2Q2021,Pass,83.715,Central Puget Sound Regional Transit Authority (Sound Transit) - Seattle Streetcar
840,Tacoma (Washington),Tram,3Q2021,Pass,95.373,Central Puget Sound Regional Transit Authority (Sound Transit) - Seattle Streetcar
840,Tacoma (Washington),Tram,1Q2019,PKM,333.2395742,Central Puget Sound Regional Transit Authority (Sound Transit) - Seattle Streetcar
840,Tacoma (Washington),Tram,2Q2019,PKM,352.0241733,Central Puget Sound Regional Transit Authority (Sound Transit) - Seattle Streetcar
840,Tacoma (Washington),Tram,3Q2019,PKM,309.5863525,Central Puget Sound Regional Transit Authority (Sound Transit) - Seattle Streetcar
840,Tacoma (Washington),Tram,4Q2019,PKM,371.7436995,Central Puget Sound Regional Transit Authority (Sound Transit) - Seattle Streetcar
840,Tacoma (Washington),Tram,1Q2020,PKM,304.6156578,Central Puget Sound Regional Transit Authority (Sound Transit) - Seattle Streetcar
840,Tacoma (Washington),Tram,2Q2020,PKM,99.44612349,Central Puget Sound Regional Transit Authority (Sound Transit) - Seattle Streetcar
840,Tacoma (Washington),Tram,3Q2020,PKM,112.6238532,Central Puget Sound Regional Transit Authority (Sound Transit) - Seattle Streetcar
840,Tacoma (Washington),Tram,4Q2020,PKM,111.1445745,Central Puget Sound Regional Transit Authority (Sound Transit) - Seattle Streetcar
840,Tacoma (Washington),Tram,1Q2021,PKM,110.6672033,Central Puget Sound Regional Transit Authority (Sound Transit) - Seattle Streetcar
840,Tacoma (Washington),Tram,2Q2021,PKM,119.6500701,Central Puget Sound Regional Transit Authority (Sound Transit) - Seattle Streetcar
840,Tacoma (Washington),Tram,3Q2021,PKM,136.3123232,Central Puget Sound Regional Transit Authority (Sound Transit) - Seattle Streetcar
840,Tampa,Tram,1Q2019,Pass,231.49,Hillsborough Area Regional Transit Authority (HART) - TECO Line
840,Tampa,Tram,2Q2019,Pass,221.087,Hillsborough Area Regional Transit Authority (HART) - TECO Line
840,Tampa,Tram,3Q2019,Pass,222.5,Hillsborough Area Regional Transit Authority (HART) - TECO Line
840,Tampa,Tram,4Q2019,Pass,255.9,Hillsborough Area Regional Transit Authority (HART) - TECO Line
840,Tampa,Tram,1Q2020,Pass,214.767,Hillsborough Area Regional Transit Authority (HART) - TECO Line
840,Tampa,Tram,2Q2020,Pass,42.735,Hillsborough Area Regional Transit Authority (HART) - TECO Line
840,Tampa,Tram,3Q2020,Pass,61.237,Hillsborough Area Regional Transit Authority (HART) - TECO Line
840,Tampa,Tram,4Q2020,Pass,125.647,Hillsborough Area Regional Transit Authority (HART) - TECO Line
840,Tampa,Tram,1Q2021,Pass,179.65,Hillsborough Area Regional Transit Authority (HART) - TECO Line
840,Tampa,Tram,2Q2021,Pass,212.548,Hillsborough Area Regional Transit Authority (HART) - TECO Line
840,Tampa,Tram,3Q2021,Pass,217.134,Hillsborough Area Regional Transit Authority (HART) - TECO Line
840,Tampa,Tram,1Q2019,PKM,517.8391021,Hillsborough Area Regional Transit Authority (HART) - TECO Line
840,Tampa,Tram,2Q2019,PKM,494.5677721,Hillsborough Area Regional Transit Authority (HART) - TECO Line
840,Tampa,Tram,3Q2019,PKM,497.7286285,Hillsborough Area Regional Transit Authority (HART) - TECO Line
840,Tampa,Tram,4Q2019,PKM,572.4438473,Hillsborough Area Regional Transit Authority (HART) - TECO Line
840,Tampa,Tram,1Q2020,PKM,454.196488,Hillsborough Area Regional Transit Authority (HART) - TECO Line
840,Tampa,Tram,2Q2020,PKM,90.37741791,Hillsborough Area Regional Transit Authority (HART) - TECO Line
840,Tampa,Tram,3Q2020,PKM,129.5060709,Hillsborough Area Regional Transit Authority (HART) - TECO Line
840,Tampa,Tram,4Q2020,PKM,265.7225092,Hillsborough Area Regional Transit Authority (HART) - TECO Line
840,Tampa,Tram,1Q2021,PKM,379.9298731,Hillsborough Area Regional Transit Authority (HART) - TECO Line
840,Tampa,Tram,2Q2021,PKM,449.503672,Hillsborough Area Regional Transit Authority (HART) - TECO Line
840,Tampa,Tram,3Q2021,PKM,459.2022993,Hillsborough Area Regional Transit Authority (HART) - TECO Line
840,Trenton (New Jersey),Light rail,1Q2019,Pass,616.234,New Jersey Transit Corporation (NJ TRANSIT) - The River LINE
840,Trenton (New Jersey),Light rail,2Q2019,Pass,679.992,New Jersey Transit Corporation (NJ TRANSIT) - The River LINE
840,Trenton (New Jersey),Light rail,3Q2019,Pass,707.274,New Jersey Transit Corporation (NJ TRANSIT) - The River LINE
840,Trenton (New Jersey),Light rail,4Q2019,Pass,650.327,New Jersey Transit Corporation (NJ TRANSIT) - The River LINE
840,Trenton (New Jersey),Light rail,1Q2020,Pass,562.495,New Jersey Transit Corporation (NJ TRANSIT) - The River LINE
840,Trenton (New Jersey),Light rail,2Q2020,Pass,252.867,New Jersey Transit Corporation (NJ TRANSIT) - The River LINE
840,Trenton (New Jersey),Light rail,3Q2020,Pass,451.647,New Jersey Transit Corporation (NJ TRANSIT) - The River LINE
840,Trenton (New Jersey),Light rail,4Q2020,Pass,338.447,New Jersey Transit Corporation (NJ TRANSIT) - The River LINE
840,Trenton (New Jersey),Light rail,1Q2021,Pass,300.347,New Jersey Transit Corporation (NJ TRANSIT) - The River LINE
840,Trenton (New Jersey),Light rail,2Q2021,Pass,385.677,New Jersey Transit Corporation (NJ TRANSIT) - The River LINE
840,Trenton (New Jersey),Light rail,3Q2021,Pass,406.22,New Jersey Transit Corporation (NJ TRANSIT) - The River LINE
840,Trenton (New Jersey),Light rail,1Q2019,PKM,14786.49634,New Jersey Transit Corporation (NJ TRANSIT) - The River LINE
840,Trenton (New Jersey),Light rail,2Q2019,PKM,16316.36556,New Jersey Transit Corporation (NJ TRANSIT) - The River LINE
840,Trenton (New Jersey),Light rail,3Q2019,PKM,16970.99545,New Jersey Transit Corporation (NJ TRANSIT) - The River LINE
840,Trenton (New Jersey),Light rail,4Q2019,PKM,15604.55574,New Jersey Transit Corporation (NJ TRANSIT) - The River LINE
840,Trenton (New Jersey),Light rail,1Q2020,PKM,14089.42518,New Jersey Transit Corporation (NJ TRANSIT) - The River LINE
840,Trenton (New Jersey),Light rail,2Q2020,PKM,6333.83528,New Jersey Transit Corporation (NJ TRANSIT) - The River LINE
840,Trenton (New Jersey),Light rail,3Q2020,PKM,11312.89454,New Jersey Transit Corporation (NJ TRANSIT) - The River LINE
840,Trenton (New Jersey),Light rail,4Q2020,PKM,8477.45079,New Jersey Transit Corporation (NJ TRANSIT) - The River LINE
840,Trenton (New Jersey),Light rail,1Q2021,PKM,7523.118576,New Jersey Transit Corporation (NJ TRANSIT) - The River LINE
840,Trenton (New Jersey),Light rail,2Q2021,PKM,9660.472063,New Jersey Transit Corporation (NJ TRANSIT) - The River LINE
840,Trenton (New Jersey),Light rail,3Q2021,PKM,10175.03497,New Jersey Transit Corporation (NJ TRANSIT) - The River LINE
840,Tucson,Tram,1Q2019,Pass,253.992,City of Tucson (COT)
840,Tucson,Tram,2Q2019,Pass,182.729,City of Tucson (COT)
840,Tucson,Tram,3Q2019,Pass,181.906,City of Tucson (COT)
840,Tucson,Tram,4Q2019,Pass,254.515,City of Tucson (COT)
840,Tucson,Tram,1Q2020,Pass,199.151,City of Tucson (COT)
840,Tucson,Tram,2Q2020,Pass,46.69,City of Tucson (COT)
840,Tucson,Tram,3Q2020,Pass,62.273,City of Tucson (COT)
840,Tucson,Tram,4Q2020,Pass,86.736,City of Tucson (COT)
840,Tucson,Tram,1Q2021,Pass,126.084,City of Tucson (COT)
840,Tucson,Tram,2Q2021,Pass,163.726,City of Tucson (COT)
840,Tucson,Tram,3Q2021,Pass,247.953,City of Tucson (COT)
840,Tucson,Tram,1Q2019,PKM,640.9757489,City of Tucson (COT)
840,Tucson,Tram,2Q2019,PKM,461.1360106,City of Tucson (COT)
840,Tucson,Tram,3Q2019,PKM,459.0590829,City of Tucson (COT)
840,Tucson,Tram,4Q2019,PKM,642.2955948,City of Tucson (COT)
840,Tucson,Tram,1Q2020,PKM,464.727422,City of Tucson (COT)
840,Tucson,Tram,2Q2020,PKM,108.9531227,City of Tucson (COT)
840,Tucson,Tram,3Q2020,PKM,145.3167232,City of Tucson (COT)
840,Tucson,Tram,4Q2020,PKM,202.4021856,City of Tucson (COT)
840,Tucson,Tram,1Q2021,PKM,294.2224356,City of Tucson (COT)
840,Tucson,Tram,2Q2021,PKM,382.0616612,City of Tucson (COT)
840,Tucson,Tram,3Q2021,PKM,578.6089875,City of Tucson (COT)
840,Washington,Metro,1Q2019,Pass,53340.342,Washington Metropolitan Area Transit Authority (WMATA)
840,Washington,Metro,2Q2019,Pass,63354.982,Washington Metropolitan Area Transit Authority (WMATA)
840,Washington,Metro,3Q2019,Pass,61695.915,Washington Metropolitan Area Transit Authority (WMATA)
840,Washington,Metro,4Q2019,Pass,59856.832,Washington Metropolitan Area Transit Authority (WMATA)
840,Washington,Metro,1Q2020,Pass,48723.3,Washington Metropolitan Area Transit Authority (WMATA)
840,Washington,Metro,2Q2020,Pass,4264.667,Washington Metropolitan Area Transit Authority (WMATA)
840,Washington,Metro,3Q2020,Pass,7332.359,Washington Metropolitan Area Transit Authority (WMATA)
840,Washington,Metro,4Q2020,Pass,8290.413,Washington Metropolitan Area Transit Authority (WMATA)
840,Washington,Metro,1Q2021,Pass,8056.675,Washington Metropolitan Area Transit Authority (WMATA)
840,Washington,Metro,2Q2021,Pass,12870.754,Washington Metropolitan Area Transit Authority (WMATA)
840,Washington,Metro,3Q2021,Pass,18187.696,Washington Metropolitan Area Transit Authority (WMATA)
840,Washington,Metro,1Q2019,PKM,492436.9124,Washington Metropolitan Area Transit Authority (WMATA)
840,Washington,Metro,2Q2019,PKM,584891.8577,Washington Metropolitan Area Transit Authority (WMATA)
840,Washington,Metro,3Q2019,PKM,569575.3861,Washington Metropolitan Area Transit Authority (WMATA)
840,Washington,Metro,4Q2019,PKM,552597.0106,Washington Metropolitan Area Transit Authority (WMATA)
840,Washington,Metro,1Q2020,PKM,442927.8732,Washington Metropolitan Area Transit Authority (WMATA)
840,Washington,Metro,2Q2020,PKM,38768.71813,Washington Metropolitan Area Transit Authority (WMATA)
840,Washington,Metro,3Q2020,PKM,66656.12094,Washington Metropolitan Area Transit Authority (WMATA)
840,Washington,Metro,4Q2020,PKM,75365.48218,Washington Metropolitan Area Transit Authority (WMATA)
840,Washington,Metro,1Q2021,PKM,73240.64509,Washington Metropolitan Area Transit Authority (WMATA)
840,Washington,Metro,2Q2021,PKM,117003.8913,Washington Metropolitan Area Transit Authority (WMATA)
840,Washington,Metro,3Q2021,PKM,165338.5035,Washington Metropolitan Area Transit Authority (WMATA)
840,Washington,Tram,1Q2019,Pass,297.147,DDOT - Progressive Transportation Services Administration - DC Streetcar
840,Washington,Tram,2Q2019,Pass,299.032,DDOT - Progressive Transportation Services Administration - DC Streetcar
840,Washington,Tram,3Q2019,Pass,293.753,DDOT - Progressive Transportation Services Administration - DC Streetcar
